Time:ulong,Current:uinteger,Voltage:uinteger
"694064000","1619000","3275"
"695142000","1619000","3275"
"696476000","1574200","3275"
"697554000","1574200","3275"
"698638000","1574200","3275"
"699717000","1574200","3275"
"700795000","1574200","3275"
"702130000","1574200","3275"
"703209000","1574200","3275"
"704289000","1574200","3275"
"705368000","1574200","3275"
"706446000","1574200","3275"
"707780000","1370900","3275"
"708864000","1370900","3275"
"709943000","1370900","3275"
"711022000","1370900","3275"
"712100000","1370900","3275"
"713435000","1370900","3275"
"714514000","1370900","3275"
"715592000","1370900","3275"
"716670000","1370900","3275"
"717749000","1370900","3275"
"719088000","1514200","3275"
"720207000","1514200","3275"
"721286000","1514200","3275"
"722364000","1514200","3275"
"723443000","1514200","3275"
"724777000","1514200","3275"
"725855000","1514200","3275"
"726933000","1514200","3275"
"728016000","1726600","3275"
"729095000","1726600","3275"
"730428000","1726600","3275"
"731506000","1726600","3275"
"732585000","1726600","3276"
"733663000","1726600","3276"
"734741000","1726600","3276"
"736076000","1726600","3276"
"737154000","1674100","3276"
"738238000","1674100","3276"
"739317000","1674100","3276"
"740396000","1674100","3276"
"741729000","1674100","3276"
"742809000","1674100","3276"
"743886000","1674100","3276"
"744965000","1674100","3276"
"746042000","1674100","3276"
"747376000","1674100","3276"
"748460000","1674100","3276"
"749539000","1250000","3276"
"750617000","1250000","3276"
"751695000","1250000","3276"
"753028000","1250000","3275"
"754107000","1250000","3276"
"755186000","1250000","3276"
"756265000","1250000","3276"
"757342000","1250000","3276"
"758682000","1250000","3276"
"759760000","1250000","3275"
"760839000","1250000","3275"
"761918000","1250000","3275"
"763002000","1250000","3275"
"764335000","1035900","3275"
"765414000","1035900","3275"
"766492000","1035900","3275"
"767571000","1035900","3275"
"768655000","1035900","3275"
"769989000","1035900","3275"
"771067000","1035900","3275"
"772146000","1035900","3275"
"773223000","1035900","3275"
"774302000","1035900","3275"
"775635000","1515200","3275"
"776714000","1515200","3275"
"777792000","1515200","3275"
"778876000","1515200","3276"
"779954000","1515200","3276"
"781289000","1515200","3276"
"782366000","1515200","3276"
"783445000","1515200","3275"
"784524000","1838700","3276"
"785603000","1838700","3276"
"786935000","1838700","3276"
"788019000","1838700","3276"
"789097000","1838700","3276"
"790176000","1838700","3276"
"791254000","1838700","3276"
"792588000","1838700","3276"
"793667000","1851000","3276"
"794745000","1851000","3276"
"795824000","1851000","3276"
"796903000","1851000","3276"
"798242000","1851000","3276"
"799320000","1851000","3276"
"800398000","1851000","3276"
"801476000","1851000","3276"
"802554000","1851000","3276"
"803888000","1851000","3276"
"804971000","1329800","3276"
"806050000","1329800","3276"
"807128000","1329800","3276"
"808212000","1329800","3276"
"809545000","1329800","3276"
"810624000","1329800","3276"
"811702000","1329800","3276"
"812781000","1329800","3276"
"813859000","1329800","3276"
"815193000","1329800","3276"
"816270000","1329800","3276"
"817349000","1297600","3276"
"818433000","1297600","3276"
"819511000","1297600","3276"
"820844000","1297600","3276"
"821923000","1297600","3276"
"823002000","1297600","3276"
"824080000","1297600","3276"
"825159000","1297600","3276"
"826493000","1297600","3276"
"827571000","1297600","3276"
"828656000","1297600","3276"
"829735000","1296700","3276"
"830814000","1296700","3276"
"832147000","1296700","3276"
"833227000","1296700","3276"
"834306000","1296700","3276"
"835384000","1296700","3276"
"836463000","1296700","3276"
"837797000","1296700","3276"
"838882000","1296700","3276"
"839960000","1296700","3276"
"841039000","1296700","3276"
"842117000","1287600","3276"
"843450000","1287600","3276"
"844529000","1287600","3276"
"845607000","1287600","3276"
"846690000","1287600","3276"
"847768000","1287600","3276"
"849108000","1287600","3276"
"850186000","1287600","3276"
"851264000","1287600","3275"
"852342000","1287600","3275"
"853420000","1287600","3275"
"854754000","1289000","3275"
"855833000","1289000","3275"
"856911000","1289000","3275"
"857996000","1289000","3275"
"859074000","1289000","3275"
"860408000","1289000","3275"
"861486000","1289000","3275"
"862565000","1289000","3276"
"863642000","1289000","3276"
"864721000","1289000","3276"
"866054000","1504900","3276"
"867132000","1504900","3276"
"868215000","1504900","3276"
"869294000","1504900","3276"
"870371000","1504900","3276"
"871706000","1504900","3276"
"872785000","1504900","3276"
"873863000","1504900","3276"
"874941000","1504900","3276"
"876020000","1568600","3276"
"877354000","1568600","3276"
"878438000","1568600","3276"
"879516000","1568600","3276"
"880594000","1568600","3276"
"881671000","1568600","3276"
"883006000","1568600","3276"
"884084000","1568600","3276"
"885163000","1568600","3276"
"886241000","1620000","3276"
"887319000","1620000","3276"
"888663000","1620000","3276"
"889741000","1620000","3276"
"890819000","1620000","3276"
"891897000","1620000","3276"
"892976000","1620000","3276"
"894309000","1620000","3276"
"895388000","1620000","3276"
"896467000","1607700","3276"
"897545000","1607700","3276"
"898629000","1607700","3276"
"899963000","1607700","3276"
"901042000","1607700","3276"
"902121000","1607700","3276"
"903200000","1607700","3276"
"904279000","1607700","3276"
"905555000","1607700","3276"
"906691000","1471900","3276"
"907770000","1471900","3277"
"908855000","1471900","3277"
"909934000","1471900","3277"
"911267000","1471900","3277"
"912346000","1471900","3277"
"913426000","1471900","3277"
"914504000","1471900","3277"
